date_of_dissection,dissector,host_species,lot_number,fish_number,date_of_collection,year,TL_mm,location_of_collection,lat,long,site_number,lat_updated,long_updated,C_mariae_total_updated,C_mariae_total,C_mariae_lips,C_mariae_body,C_mariae_throat,C_mariae_head,notes
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,114974,1,11.17,2004,100,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,114974,2,11.17,2004,76,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,10766,1,7.11,1952,72,San Juan Islands,48.515706,-123.152881,1,48.5134,-123.151531,0.07317,0,0,0,0,0,Specific Location: Limkiln Light Reef North of the Light House. Poison
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,10766,2,7.11,1952,85,San Juan Islands,48.515706,-123.152881,1,48.5134,-123.151531,0.07317,0,0,0,0,0,Specific Location: Limkiln Light Reef North of the Light House. Poison
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,10766,3,7.11,1952,88,San Juan Islands,48.515706,-123.152881,1,48.5134,-123.151531,0.07317,0,0,0,0,0,Specific Location: Limkiln Light Reef North of the Light House. Poison
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,10766,4,7.11,1952,57,San Juan Islands,48.515706,-123.152881,1,48.5134,-123.151531,0.07317,0,0,0,0,0,Specific Location: Limkiln Light Reef North of the Light House. Poison
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,115020,1,4.26,2006,88,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,151681,1,8.2,2012,105,Smith Island,48.319868,-122.84508,34,48.150392,-123.488763,0.07609,0,0,0,0,0,Specific Location: Intertidal Zone
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,151681,2,8.2,2012,105,Smith Island,48.319868,-122.84508,34,48.150392,-123.488763,0.07609,0,0,0,0,0,Specific Location: Intertidal Zone
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,151681,3,8.2,2012,96,Smith Island,48.319868,-122.84508,34,48.150392,-123.488763,0.07609,0,0,0,0,0,Specific Location: Intertidal Zone
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,151681,4,8.2,2012,89,Smith Island,48.319868,-122.84508,34,48.150392,-123.488763,0.07609,0,0,0,0,0,Specific Location: Intertidal Zone - Tissue samples had been removed from the specimen
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,115025,1,4.26,2006,97,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,2191,1,7.27,1932,79,San Juan Islands,48.5363,-123.01221,2,48.536021,-123.011183,0.07317,0,0,0,0,0,Specific Location: Friday Harbor
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,115013,1,4.26,2006,109,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.30.2018,Kara B. Skaw,Anoplarchus purpurescens,115022,1,4.26,2006,65,San Juan Islands,48.600139,-122.964145,25,48.600139,-122.964145,0.09045,0,0,0,0,0,Specific Location: Tidepool
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,1,4.6,1964,141,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,2,4.6,1964,42,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,3,4.6,1964,59,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,4,4.6,1964,68,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,5,4.6,1964,80,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,6,4.6,1964,65,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,7,4.6,1964,69,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,1,0,1,0,0,"Belly was incredibly swollen, unsure if the condition of this specimen was the result of infection by C. mariae. Dissection revelead a white mushy disintegrated mass surrounding the stomach and intestines"
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,8,4.6,1964,68,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,9,4.6,1964,50,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,10,4.6,1964,63,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,11,4.6,1964,90,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,12,4.6,1964,86,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,13,4.6,1964,77,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,1,0,1,0,0,"Infection was a hard nodule located behind the right pectoral fin, nematode was curled up inside of the nodule"
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,14,4.6,1964,85,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,1,0,1,0,0,Infection was a small nodule located on the leftside of the specimen below the lateral line and above the anal fin. Nodule had a dark black or brown ring surround a lump protruding from beneath the skin of the fish
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,15,4.6,1964,52,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,16,4.6,1964,61,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,17,4.6,1964,93,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,18,4.6,1964,61,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,19,4.6,1964,63,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,20,4.6,1964,62,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,21,4.6,1964,51,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,22,4.6,1964,56,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,23,4.6,1964,39,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,49071,24,4.6,1964,33,Neah Bay,48.370716,-124.62189,35,48.370717,-124.621883,0.125,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,1,7.1,1975,110,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,2,7.1,1975,93,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,3,7.1,1975,109,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,4,7.1,1975,101,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,5,7.1,1975,91,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,6,7.1,1975,80,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,1,0,1,0,0,Infection was a nodule located between teh fin rays of the anterior dorsal fin
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,7,7.1,1975,83,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,47280,8,7.1,1975,107,Deadman Bay,48.513169,-123.148241,1,48.5134,-123.151531,0.07317,0,0,0,0,0,
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,3029,1,6.1,1931,77,Cape Johnson,47.965354,-124.67807,9,47.966413,-124.679118,0.13568,0,0,0,0,0,Specific Location: North of Mora
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,3029,2,6.1,1931,102,Cape Johnson,47.965354,-124.67807,9,47.966413,-124.679118,0.13568,1,0,1,0,0,Specific Location: North of Mora - Infection was a nodule located in the posterior anal fin between fin rays
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,3029,3,6.1,1931,64,Cape Johnson,47.965354,-124.67807,9,47.966413,-124.679118,0.13568,0,0,0,0,0,Specific Location: North of Mora
10.31.2018,Kara B. Skaw,Anoplarchus purpurescens,3029,4,6.1,1931,65,Cape Johnson,47.965354,-124.67807,9,47.966413,-124.679118,0.13568,0,0,0,0,0,Specific Location: North of Mora
